KIC,solution_id,designation,source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,ra_kic,dec_kic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist,nearest_neighbour
5955122,1635721458409799680,Gaia DR2 2101417344914702208,2101417344914702208,874943091,2015.5,290.122312484516,0.017748209175226147,41.29148429874814,0.020585825964187853,5.532213610288653,0.02110498709512735,262.12827,7.769110782598039,0.038231030907165155,53.76668397410742,0.043474716361128145,-0.07977023,0.13140607,-0.13856438,-0.09476547,0.09292763,-0.08822436,-0.28941375,-0.149395,-0.13802937,-0.102750145,249,249,249,0,5.810819,395.27115,0.0,1.8102632432671784e-15,31,True,238.747,1.623014096806955,0.005209881626446909,0.019416625,29,16,0.03568435,0,32,False,259,3802643.959695189,628.5614313562465,6049.757,9.238152,31,2057881.9794796144,2599.350001505097,791.691,9.567837,30,2466788.968786627,4578.828225477418,538.73804,8.78159,1.189875,0,0.7862463,0.3296852,0.4565611,-31.560603468718483,0.28111061152478967,7,6000.0,4.0,-0.25,NOT_AVAILABLE,73.16559981692853,12.495379566659823,303.8914935598767,62.38331941513585,100001,5863.25,5796.0,5952.0,,,,,,,200111,2.1415236,2.0781355,2.1915073,4.883083,4.849125,4.917041,http://geadata.esac.esa.int/data-server/datalink/links?ID=2101417344914702208, ,290.12225,41.29121,179.821591491026,179.136588859998,180.511759155115,1026.12483013281,1,1,2MASS J19202934+4117283,9.281,5877,70,-88,SPE72,3.872,0.009,-0.009,AST10,-0.22,0.15,-0.15,SPE72,2.027,0.081,-0.073,1.116,0.086,-0.071,DSEP,0,0,0,8.243,7.941,7.919,none,0.1615748153914992,1
5955122,1635721458409799680,Gaia DR2 2101417344914701440,2101417344914701440,925527506,2015.5,290.12101386795905,0.03720147155082792,41.29127279574467,0.06454377742238042,5.514306392183173,0.048511341826052504,113.670456,7.459123355554124,0.07777724056222429,53.4956682936121,0.1122182224989129,-0.3059661,0.23865165,-0.048536398,-0.0025635625,-0.21238747,-0.054133143,-0.48217833,-0.22156936,0.04918659,-0.15020514,184,0,183,1,12.729265,540.9931,0.3258772711282968,15.402343728398968,31,False,6.6589556,1.3728890483280725,0.011528138221212006,-0.03948391,21,12,0.11653589,0,30,False,167,19396.520979848352,52.38631787362514,370.25928,14.969056,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,73.16497721100359,12.496171587827774,303.8893477754637,62.38340537471109,-9223372036854775808,,,,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2101417344914701440, ,290.12225,41.29121,180.422959259735,178.845516642719,182.027970912739,1026.01613047893,1,1,2MASS J19202934+4117283,9.281,5877,70,-88,SPE72,3.872,0.009,-0.009,AST10,-0.22,0.15,-0.15,SPE72,2.027,0.081,-0.073,1.116,0.086,-0.071,DSEP,0,0,0,8.243,7.941,7.919,none,3.511436117086134,0
5961597,1635721458409799680,Gaia DR2 2053601439649856128,2053601439649856128,240461436,2015.5,292.25753187066096,0.02120628090264976,41.24146630520699,0.024593298541908705,3.0455872472298084,0.025685739906204125,118.57113,8.344051932406199,0.04646769807245841,2.7978044548925003,0.04304012976289381,-0.063678846,-0.22644898,-0.10768631,-0.034480788,0.3313958,-0.07370842,-0.31304023,-0.03339132,-0.09561574,-0.007981952,222,222,212,10,10.3452,495.70963,0.0,0.0,31,False,271.7534,1.6367065742379756,0.005163337265740952,0.03596354,25,16,0.03458028,0,29,True,241,1539413.0942105015,442.4219110377714,3479.5137,10.219977,26,896138.801934259,1101.430765538079,813.6134,10.47045,25,924103.1611432018,1161.6115663202343,795.53546,9.847619,1.182426,0,0.62283134,0.25047302,0.37235832,-24.817088006826985,0.5000759937700486,5,6750.0,4.0,-0.25,NOT_AVAILABLE,73.83598094705596,11.02994780639618,307.124207605869,61.84239525045167,100001,6352.0,6173.35,6690.3604,0.8817,0.4359,1.162,0.4095,0.2185,0.5771,200111,2.0935094,1.8871086,2.2164302,6.4281573,6.3363504,6.519964,http://geadata.esac.esa.int/data-server/datalink/links?ID=2053601439649856128, ,292.25751,41.24144,325.286587042754,322.570673413694,328.047793183985,1288.23220211597,1,1,2MASS J19290179+4114291,10.332,6559,72,-85,SPE72,4.04,0.016,-0.014,AST10,0.12,0.15,-0.15,SPE72,1.912,0.063,-0.069,1.462,0.073,-0.073,DSEP,0,0,0,9.432,9.235,9.182,none,0.08690898043330253,1
6034893,1635721458409799680,Gaia DR2 2101456686815252864,2101456686815252864,931645458,2015.5,289.3651204677922,0.018410006179551065,41.37078562361088,0.023781270158267052,1.8527293350737646,0.021813727468139834,84.934105,1.5600429361857473,0.038019780224279966,-1.120573111587593,0.04370442805072371,-0.0071476568,0.09057172,-0.30476213,-0.042961933,0.18977393,-0.09271933,-0.4856979,-0.21498655,0.020491054,-0.01871256,237,237,230,7,5.305826,356.45782,0.0,0.0,31,True,329.26993,1.551573028022105,0.0063748153864099455,-0.076559536,27,15,0.03650419,0,32,False,260,843142.8939896496,457.87124460308434,1841.441,10.873612,25,399520.04156787205,528.1066886408747,756.51385,11.347542,25,624908.6913233962,589.7224652264787,1059.6658,10.272379,1.215012,0,1.0751629,0.4739294,0.6012335,-17.885137828436143,0.43149921240196576,8,5250.0,3.5,0.0,NOT_AVAILABLE,72.99247140801678,13.044069246426853,302.76325347401564,62.62467161387431,100001,5106.5225,5045.81,5116.46,,,,,,,200111,4.1369343,4.12088,4.237087,10.484627,10.262428,10.706825,http://geadata.esac.esa.int/data-server/datalink/links?ID=2101456686815252864, ,289.36511,41.3708,531.529530512359,525.390490612464,537.811102726425,963.528046622812,1,1,2MASS J19172762+4122148,10.9,5147,54,-92,SPE72,3.442,0.01,-0.012,AST10,-0.16,0.1,-0.15,SPE72,3.791,0.204,-0.442,1.451,0.162,-0.324,DSEP,0,0,0,9.539,9.093,9.009,none,0.03462960900506092,1
6035199,1635721458409799680,Gaia DR2 2101476100063822080,2101476100063822080,1040861988,2015.5,289.46845553993626,0.03655702519813711,41.33182745112699,0.055891463935817454,2.475328172244332,0.045595955878048766,54.288326,27.21071182358079,0.07489584337503737,-7.991187171916853,0.10140204184367937,-0.25727358,0.25881186,-0.0648847,-0.14343885,-0.0035919966,-0.15533932,-0.3027397,-0.13658865,-0.1351816,-0.22099635,224,224,196,28,20.7243,947.9118,0.18942547644006572,11.110686901627126,31,False,23.51902,1.5837141698534571,0.014461188715700436,-0.12810147,23,15,0.065371655,0,30,False,195,734042.6520404714,286.63822164249143,2560.868,11.024062,26,387782.4843832584,1969.9957577289624,196.84433,11.379918,27,612345.8746198568,1822.8279370290722,335.9318,10.294428,1.3624935,0,1.0854902,0.35585594,0.7296343,-29.33518917468169,0.6601094597955331,6,5500.0,4.5,0.0,NOT_AVAILABLE,72.98964351957966,12.957308776269265,302.90036185079805,62.56507010663424,100001,5027.3335,4879.2896,5316.7,,,,,,,200111,3.0042064,2.6860914,3.189275,5.1940365,5.059287,5.328786,http://geadata.esac.esa.int/data-server/datalink/links?ID=2101476100063822080, ,289.46823,41.33186,399.519233180813,392.31535183307,406.987698121672,971.910204198876,1,1,2MASS J19175237+4119547,10.924,5015,75,-45,SPE72,3.453,0.02,-0.018,AST10,-0.4,0.15,-0.1,SPE72,2.883,0.259,-0.052,0.86,0.155,-0.017,DSEP,0,0,0,9.483,9.024,8.944,none,0.18803952415784464,1
6047087,1635721458409799680,Gaia DR2 2077581238495244032,2077581238495244032,1289284774,2015.5,293.26608206739115,0.01945504144391097,41.39232004203185,0.022234908473577203,5.066880110268238,0.02286011590758217,221.64717,-70.93870140590397,0.04298133250237192,-64.42412495255397,0.041153571640298064,0.10178477,0.1534163,-0.1690895,-0.18425621,0.26598078,-0.19579315,-0.27643594,-0.080160715,-0.1937902,0.02135326,237,237,233,4,7.8426614,438.79263,0.0,0.0,31,True,278.18585,1.6367993471333084,0.005910736847489155,0.08296358,27,15,0.034431912,0,29,False,231,1378694.4593816379,449.16684343056403,3069.4485,10.339696,26,768226.7320340197,781.9527615801785,982.4465,10.637665,27,872227.9920283748,860.7655072584158,1013.3166,9.910345,1.1898609,0,0.7273197,0.29796886,0.42935085,1.3611902239937992,1.0823011866856322,6,6250.0,4.0,-0.75,NOT_AVAILABLE,74.32100263909064,10.4221261252645,308.74331648961,61.738406998717615,100001,6083.453,5901.9766,6451.38,0.234,0.141,0.3482,0.1253,0.0722,0.1886,200111,1.3019925,1.1577202,1.3832921,2.0917625,2.0750663,2.1084588,http://geadata.esac.esa.int/data-server/datalink/links?ID=2077581238495244032, ,293.26654,41.39262,196.244315613039,195.361230577675,197.135277163104,1437.91805331709,1,1,2MASS J19330396+4123334,10.412,6070,72,-81,SPE72,4.244,0.016,-0.014,AST10,-0.18,0.15,-0.15,SPE72,1.255,0.05,-0.05,1.008,0.061,-0.067,DSEP,0,0,0,9.416,9.158,9.125,none,0.15946040775580164,1
6049366,1635721458409799680,Gaia DR2 2077398341611028096,2077398341611028096,1394948932,2015.5,293.9328704277111,0.019587125508853904,41.31670210032685,0.02906889741244637,2.5447049019551593,0.025082758081562816,101.452354,-7.164286687023593,0.04361790238928021,-23.545252978160637,0.054347364915877217,-0.042244993,0.040460136,-0.23560472,-0.024388354,0.26556933,-0.03074412,-0.4908479,-0.13111083,-0.13486528,-0.17347243,222,222,205,17,10.967512,508.0711,0.0,0.07118212570974115,31,True,453.0775,1.6276882537543003,0.006243718260889781,0.008187655,25,14,0.04365303,0,29,False,211,694794.9180970658,433.7481221329972,1601.8396,11.083724,24,388668.643190677,433.59069201649334,896.39526,11.3774395,24,439937.0163478116,423.1327158160781,1039.714,10.653443,1.1925902,0,0.72399616,0.29371548,0.4302807,7.423572956768782,0.5257934225003971,12,6250.0,4.0,0.0,NOT_AVAILABLE,74.48620751962672,9.942759127184393,309.6821607224361,61.49947730701407,100001,6232.165,6034.6665,6459.54,,,,,,,200111,1.7503246,1.6292709,1.8667662,4.1637793,4.09364,4.2339187,http://geadata.esac.esa.int/data-server/datalink/links?ID=2077398341611028096, ,293.93292,41.31683,388.609590628058,384.829444668975,392.463385479989,1563.50043307948,1,1,2MASS J19354389+4119005,11.192,6191,83,-74,SPE72,3.994,0.022,-0.018,AST10,-0.12,0.15,-0.15,SPE72,1.802,0.116,-0.084,1.167,0.162,-0.075,DSEP,0,0,0,10.134,9.892,9.868,none,0.0982158642172095,1
6116048,1635721458409799680,Gaia DR2 2101479879638683392,2101479879638683392,1478258837,2015.5,289.44288473735287,0.023221166326751905,41.41055332021363,0.03275317336537533,13.3673175274146,0.029415850253472257,454.42566,-46.68140958052163,0.04692292326790804,74.47744070362143,0.05699064937243298,-0.10281722,-0.035206053,-0.14076094,-0.07113319,0.2253777,-0.14029396,-0.40811366,-0.20179763,0.057937644,-0.05703188,215,215,211,4,6.174712,357.50568,0.0,0.0,31,False,148.74446,1.649077489239392,0.007793815294754296,0.0069488278,24,15,0.042365845,0,28,True,233,8460765.67280219,2585.583135778224,3272.2854,8.369842,27,4690552.67654636,5518.013447696872,850.0437,8.673328,23,5361383.496644044,7458.550042737284,718.82385,7.938728,1.1880646,0,0.73460054,0.30348682,0.43111372,-53.17274986971897,0.23429488904822232,9,6000.0,4.0,-0.25,NOT_AVAILABLE,73.0546632708302,13.00782405346386,302.9096912829869,62.64598716642618,100001,5980.0,5791.625,6076.5,0.289,0.1467,0.3645,0.143,0.0859,0.176,200111,1.2675419,1.2276022,1.3513376,1.8510754,1.8444775,1.8576733,http://geadata.esac.esa.int/data-server/datalink/links?ID=2101479879638683392, ,289.44318,41.410179,74.6480717127827,74.4832841686848,74.8135770246329,967.757354156565,1,1,2MASS J19174635+4124366,8.418,6031,72,-84,SPE72,4.269,0.008,-0.008,AST10,-0.26,0.2,-0.15,SPE72,1.19,0.043,-0.038,0.959,0.068,-0.055,DSEP,0,0,0,7.438,7.179,7.121,none,0.2067280318293555,1
6129877,1635721458409799680,Gaia DR2 2077412188585292160,2077412188585292160,1061717930,2015.5,293.77497591077736,0.027134113986146572,41.4198078925887,0.03649503160467846,5.539637297667284,0.037487336256354725,147.77356,19.156704594445376,0.05864018955044585,54.00478243243528,0.06334827461031996,0.0035554233,-0.09053239,-0.16633418,-0.112837836,0.4713632,-0.15061896,-0.10095672,-0.03675005,-0.14491007,-0.012078186,210,210,204,6,17.425741,786.7063,0.10406555483640768,4.498152031005431,31,True,64.14247,1.618999560617102,0.007916215430266778,0.017705815,24,15,0.04178652,0,28,False,213,1817438.4143889933,601.4929791090863,3021.5454,10.039717,25,1001780.9312168235,871.2439098919069,1149.8284,10.349456,28,1159839.9412926484,1302.7152983966487,890.32495,9.6009245,1.1893778,1,0.74853134,0.3097391,0.43879223,-5.165336412443363,0.54647189661921,6,6000.0,4.0,-0.25,NOT_AVAILABLE,74.52357478173117,10.095461790906924,309.5210819471958,61.6365558091349,100002,5939.575,5802.0664,6268.89,0.353,0.156,0.6479,0.1725,0.0595,0.3258,200111,1.43816,1.291031,1.5071365,2.3191597,2.2957494,2.34257,http://geadata.esac.esa.int/data-server/datalink/links?ID=2077412188585292160, ,293.77487,41.419579,179.592466662467,178.382314995399,180.818853435373,1523.42200655178,1,1,2MASS J19350596+4125104,10.122,5991,78,-78,SPE72,4.232,0.018,-0.016,AST10,-0.06,0.15,-0.15,SPE72,1.288,0.063,-0.047,1.034,0.09,-0.06,DSEP,0,0,0,9.099,8.803,8.762,none,0.017084413234280952,1
6145937,1635721458409799680,Gaia DR2 2076876176667246080,2076876176667246080,95635142,2015.5,297.67635249439303,0.021919827099489676,41.47311108792859,0.029778218891415954,3.5972967269798453,0.029008337778855104,124.00906,16.034088566752803,0.04792982640272464,-15.181073259819064,0.05514784436466635,-0.064022034,0.021147354,-0.13213924,0.026203131,0.21942584,-0.019019673,-0.36853004,-0.1919945,0.043825068,-0.07822194,208,208,203,5,7.523465,387.57626,0.0,0.0,31,True,200.73355,1.574716131843043,0.005893143558663485,0.016646171,27,16,0.04081444,0,32,False,242,1703942.8914664479,284.2617304949859,5994.275,10.109728,29,854321.4384127761,531.7934081598803,1606.4912,10.522335,31,1203456.6328766388,924.3680854783462,1301.9236,9.560843,1.2076567,0,0.9614916,0.4126072,0.5488844,,,0,,,,NOT_AVAILABLE,75.98742109508241,7.553552699179196,315.22034458925435,60.64045919581037,100001,5355.3335,4924.05,5566.0,,,,,,,200111,2.7010317,2.5004394,3.1949043,5.4063005,5.3356013,5.4769998,http://geadata.esac.esa.int/data-server/datalink/links?ID=2076876176667246080, ,297.67624,41.473202,275.796373669072,273.5906851609,278.037271508316,2070.58452384574,1,1,2MASS J19504229+4128235,10.121,5388,53,-59,PHO10,3.751,0.065,-0.059,AST10,-0.18,0.25,-0.3,PHO10,2.401,0.227,-0.328,1.185,0.118,-0.22,DSEP,0,0,0,8.9,8.494,8.423,none,0.10712037860820192,1
6232600,1635721458409799680,Gaia DR2 2075344694413448576,2075344694413448576,541279483,2015.5,298.87177945682964,0.019272162117288313,41.583312799504164,0.022559406027883477,8.884785470832608,0.02476361143561149,358.7839,27.27580332038525,0.041390040864660235,10.02522148336389,0.042101751545700394,0.056288157,0.13476849,-0.042928673,-0.07016098,0.22854479,-0.08908598,-0.2680978,-0.27104104,-0.19039178,-0.010972318,254,254,248,6,12.089937,617.60504,0.0,1.8029637649748086e-15,31,True,257.07886,1.6510598157201228,0.005756817158319059,0.079760864,29,16,0.032584827,0,33,False,272,5670549.084331264,1246.228075288988,4550.1694,8.804303,32,3294041.6306515285,3375.4987950984037,975.8681,9.057065,31,3399377.5073026298,4775.221998086386,711.8784,8.433421,1.1803828,0,0.6236439,0.25276184,0.37088203,-3.0371816864252215,0.3794782717187027,8,6500.0,4.5,-0.75,NOT_AVAILABLE,76.53643577309965,6.834979188611342,316.9860878400953,60.39961528434507,100001,6479.39,6303.4,6729.9004,0.132,0.026,0.2311,0.071,0.0095,0.1388,200111,1.3229431,1.226287,1.3978472,2.7791598,2.7658548,2.7924647,http://geadata.esac.esa.int/data-server/datalink/links?ID=2075344694413448576, ,298.87161,41.583279,112.187467460341,111.874312024663,112.502349651173,2066.72952411358,1,1,2MASS J19552918+4134598,8.897,6447,77,-70,SPE72,4.271,0.027,-0.024,AST10,-0.16,0.15,-0.1,SPE72,1.302,0.058,-0.063,1.153,0.066,-0.082,DSEP,0,0,0,8.022,7.792,7.755,none,0.04755075665552623,1
6287060,1635721458409799680,Gaia DR2 2053640433652398976,2053640433652398976,1262474531,2015.5,292.4581382038523,0.02236729478114189,41.69850980954124,0.03451025770744533,4.438643273706962,0.0314757425134869,141.0179,39.24803216332687,0.05030393343608912,-8.207831913430638,0.06199531099745664,0.03678781,0.1089169,-0.019242546,-0.13808528,0.40727615,-0.11199449,-0.2930728,-0.013801142,-0.20831108,-0.112693556,178,178,168,10,8.767996,376.92593,0.0,0.0,31,True,297.52206,1.6161177626437098,0.008031527937184502,0.13527763,20,15,0.04454005,0,22,False,179,1488040.6486416014,582.4708565365647,2554.704,10.256828,19,804704.6880726448,877.5689339794671,916.97034,10.5872965,20,968467.2610238729,1327.5081659270106,729.5377,9.796707,1.1916152,1,0.79058933,0.33046818,0.46012115,-34.64630155629949,0.8627672972006712,8,6000.0,4.0,-0.75,NOT_AVAILABLE,74.32100982495292,11.099913813564866,307.74210558176554,62.22648871477373,100002,5799.8,5721.0,5891.0,,,,,,,200111,1.7094042,1.6568865,1.7568184,2.9787652,2.945432,3.0120986,http://geadata.esac.esa.int/data-server/datalink/links?ID=2053640433652398976, ,292.45792,41.698551,223.851940686217,222.27380888357,225.452237022691,1281.42060581577,1,1,2MASS J19294989+4141547,10.299,5854,79,-79,SPE72,4.147,0.022,-0.018,AST10,-0.04,0.2,-0.15,SPE72,1.403,0.071,-0.057,1.007,0.079,-0.072,DSEP,0,0,0,9.252,8.927,8.891,none,0.030329350262288106,1
6290627,1635721458409799680,Gaia DR2 2077605595246777984,2077605595246777984,1605661393,2015.5,293.5943719516441,0.02048975639335569,41.606257450611835,0.027865743511448316,2.2460036443019162,0.026414141065451677,85.03035,5.187665128129818,0.04421548065882574,-9.675127495147446,0.05336311936586249,-0.0986389,0.07981161,-0.23411459,-0.003862753,0.28430808,-0.048028603,-0.3162679,-0.1524834,-0.0427384,-0.13121653,205,205,199,6,6.6815743,356.61615,0.0,0.0,31,True,352.09592,1.5629129612485901,0.006777923836968618,-0.07344811,23,16,0.04064565,0,26,False,208,770436.94334555,361.02915757165124,2134.002,10.971523,22,362082.17761661054,437.48413021224803,827.6464,11.4543705,22,576994.8270408454,384.83065317722946,1499.3474,10.35899,1.2188889,0,1.0953808,0.4828472,0.61253357,-24.541608940314617,0.9395318218686788,3,5250.0,3.5,-0.5,NOT_AVAILABLE,74.62869724781231,10.301248504114755,309.3851155070098,61.85771210907324,100001,5022.69,4991.38,5093.49,,,,,,,200111,3.3999534,3.3060906,3.4427419,6.628055,6.497369,6.7587414,http://geadata.esac.esa.int/data-server/datalink/links?ID=2077605595246777984, ,293.59436,41.606289,439.660587634196,434.574386942915,444.865076412792,1471.49897812799,1,1,2MASS J19342264+4136226,10.973,5064,68,-61,SPE72,3.436,0.013,-0.012,AST10,-0.34,0.15,-0.1,SPE72,3.184,0.291,-0.185,1.01,0.199,-0.107,DSEP,0,0,0,9.588,9.112,9.017,none,0.06042189916966246,1
6308642,1635721458409799680,Gaia DR2 2073905090097758592,2073905090097758592,1047921115,2015.5,298.04659845214763,0.0176615688921392,41.66639921512067,0.02030074800710527,2.973579759379273,0.021428985462676044,138.76437,-50.169909868815,0.037274745440416236,-43.31184524239174,0.03660222664053712,0.021471776,0.033169195,-0.15159984,-0.061735608,0.28556746,-0.106561445,-0.2763407,-0.17524901,-0.10737666,-0.020191468,263,263,257,6,7.3585935,454.9396,0.0,1.7711754277620337e-15,31,True,334.22308,1.5791306506434701,0.0052820672655496375,0.039789036,31,16,0.030033194,0,33,False,268,1104235.4196328544,283.61469158079063,3893.4353,10.580711,29,573865.675536436,587.4187589998886,976.92773,10.954363,30,754382.3235848374,456.5045107293022,1652.5189,10.067942,1.2028667,1,0.8864212,0.3736515,0.5127697,-26.206854129973692,0.6306600536679978,4,5750.0,4.0,-0.75,NOT_AVAILABLE,76.29564624750581,7.409690422669645,315.8934495775724,60.71413432722482,100002,5627.2,5415.0,5902.8667,,,,,,,200111,2.3490384,2.1347592,2.5367515,4.9847617,4.9196677,5.0498557,http://geadata.esac.esa.int/data-server/datalink/links?ID=2073905090097758592, ,298.04691,41.666592,333.078128920706,330.69964070422,335.490460084055,2059.18096452832,1,1,2MASS J19521126+4139597,10.661,5696,67,-84,SPE72,3.793,0.015,-0.012,AST10,-0.18,0.15,-0.15,SPE72,2.299,0.09,-0.099,1.197,0.082,-0.091,DSEP,0,0,0,9.427,9.111,9.039,none,0.06434583963792165,1
6313425,1635721458409799680,Gaia DR2 2075356720322484736,2075356720322484736,229802738,2015.5,299.080970095453,0.02263353051214251,41.69447876166375,0.027950403107721348,1.957539409453153,0.029243183739006008,66.940025,-5.69820915497343,0.049393359445017916,-13.83490812754038,0.051131673249768764,0.06618765,0.115244254,-0.2785092,-0.014818587,0.3837433,-0.094331376,-0.36501506,-0.229931,-0.01530685,-0.023674946,212,212,205,7,9.723721,463.1506,0.0,0.0,31,False,423.87378,1.5986026982996895,0.006591860743295154,0.08101185,24,16,0.037585873,0,29,False,233,553018.5005606028,253.7207215565221,2179.6348,11.331516,26,279699.8144417099,375.7925180556981,744.2932,11.734657,26,389847.47302459273,313.6019935492351,1243.1282,10.784683,1.2107141,0,0.94997406,0.40314102,0.54683304,-10.8153054622361,0.55046407410574,8,5500.0,3.5,0.0,NOT_AVAILABLE,76.71289467913415,6.756891469116231,317.36557980419576,60.44093019924414,100001,5414.7427,5296.3926,5498.97,,,,,,,200111,2.7559502,2.672171,2.880492,5.8823214,5.7401986,6.024444,http://geadata.esac.esa.int/data-server/datalink/links?ID=2075356720322484736, ,299.08102,41.694561,503.579418060837,496.214137375102,511.162609552022,2046.38997401772,1,1,2MASS J19561944+4141404,11.338,5491,82,-82,SPE74,3.728,0.21,-0.09,SPE74,-0.08,0.15,-0.15,SPE74,2.603,0.436,-0.81,1.323,0.135,-0.314,DSEP,0,0,0,10.128,9.809,9.737,none,0.09360286190038662,1
6370489,1635721458409799680,Gaia DR2 2077613227412334080,2077613227412334080,627032404,2015.5,293.84150909689515,0.02269823612192266,41.77650489127883,0.026552481118577612,6.800778394844859,0.027974470085904406,243.1066,-27.05682617816967,0.04731377931769533,-29.06539504833661,0.049830356417427384,-0.07759241,0.03500758,-0.11424541,0.04276112,0.31121647,-0.018372096,-0.32153475,-0.16482267,-0.024995426,-0.049407665,222,222,219,3,7.3496866,403.88745,0.0,0.0,31,False,210.12273,1.6203179699094714,0.007942549446049666,-0.026479715,25,15,0.037042204,0,30,True,237,6278813.257546365,1641.9500665291523,3823.9978,8.693672,27,3555429.557194458,4334.186869617081,820.32214,8.974158,22,3879089.7327312455,5412.774604062048,716.6546,8.290095,1.1840644,0,0.68406296,0.2804861,0.40357685,11.805560341594582,0.22420030342494957,6,6250.0,4.0,-1.0,NOT_AVAILABLE,74.86852624436695,10.215528913142172,309.8765290914957,61.95512868154086,100001,6136.2,6037.9,6232.75,,,,,,,200111,2.0331461,1.9706442,2.0998864,5.279952,5.244258,5.315646,http://geadata.esac.esa.int/data-server/datalink/links?ID=2077613227412334080, ,293.84167,41.776661,146.422307520362,145.820479610142,147.029034658959,1494.84510857457,1,1,2MASS J19352199+4146359,8.729,6184,80,-80,SPE72,3.915,0.013,-0.012,AST10,-0.36,0.15,-0.15,SPE72,1.919,0.069,-0.077,1.106,0.073,-0.073,DSEP,0,0,0,7.807,7.585,7.529,none,0.11218670892555666,1
6430804,1635721458409799680,Gaia DR2 2102443292340444544,2102443292340444544,1364883956,2015.5,287.50898793632575,0.015468413896613836,41.889389998663766,0.0185068817520619,2.0734443985155204,0.018475251445733018,112.22821,8.511492020747362,0.0334593907596947,-6.76026504475282,0.03473073154820178,-0.04891238,-0.04589966,-0.18484186,-0.064067386,0.19032767,-0.116136715,-0.28966653,-0.19875242,-0.094021305,0.0020586164,273,273,265,8,3.9609635,360.35773,0.0,0.0,31,True,437.47638,1.5355853790822482,0.0048718766327294554,0.06265647,31,17,0.030016007,0,35,False,284,510855.37131923914,179.79498297524205,2841.3215,11.417621,29,231599.15004263766,243.23632355003753,952.1569,11.939546,29,394670.0683263255,259.4295677924127,1521.2994,10.771335,1.2259227,0,1.168211,0.521925,0.646286,-22.33931500428877,0.4547156410138075,11,5000.0,3.5,-0.25,NOT_AVAILABLE,72.89367863472954,14.52204361724476,300.13837745288015,63.50815615282657,100001,4969.19,4910.0547,5023.97,,,,,,,200111,3.0817268,3.0148883,3.1564047,5.2170544,5.1277747,5.306334,http://geadata.esac.esa.int/data-server/datalink/links?ID=2102443292340444544, ,287.50894,41.889389,475.690263829233,471.514473374403,479.939332922456,871.786239424498,1,1,2MASS J19100214+4153218,11.446,4971,52,-82,SPE72,3.481,0.008,-0.01,AST10,0.02,0.1,-0.15,SPE72,3.435,0.137,-0.357,1.304,0.091,-0.256,DSEP,0,0,0,9.958,9.492,9.366,none,0.10843441047257463,1
