KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC
7206837,1634.95,27.894000000000002,79.157,0.11,945.1,1.308,6392.0,59.0,0.128,0.1,1.5730000000000002,0.013999999999999999,-0.013999999999999999,0.011000000000000001,1.355,0.039,-0.037000000000000005,0.033,4.176,0.006,-0.006,0.003,0.3482,0.002092,-0.0019010000000000001,0.001738,2.352,0.304,-0.335,0.272,6282.3,69.27600000000001,0.128,0.1,1.5659999999999998,0.013999999999999999,-0.013999999999999999,0.012,1.327,0.038,-0.035,0.036000000000000004,4.171,0.006,-0.006,0.005,0.3454,0.001678,-0.0018920000000000002,0.002716,2.7560000000000002,0.34299999999999997,-0.366,0.46299999999999997
7216846,482.55800000000005,14.948,28.644000000000002,0.33399999999999996,92.4,1.666,5124.0,84.0,0.073,0.102,3.219,0.08900000000000001,-0.099,0.035,1.515,0.105,-0.11800000000000001,0.049,3.6010000000000004,0.01,-0.011000000000000001,0.004,0.04531,0.00105,-0.001042,6.939e-05,2.483,0.946,-0.5529999999999999,0.268,5007.2,69.27600000000001,0.073,0.102,3.1430000000000002,0.08900000000000001,-0.1,0.087,1.42,0.106,-0.11599999999999999,0.10800000000000001,3.594,0.011000000000000001,-0.012,0.009000000000000001,0.04566,0.001036,-0.0010199999999999999,0.00036639999999999996,3.253,1.2209999999999999,-0.797,1.005
7264595,543.251,45.729,36.305,2.571,31.1,2.074,5778.0,59.0,-0.252,0.10300000000000001,2.6919999999999997,0.13,-0.127,0.039,1.3159999999999998,0.076,-0.07,0.04,3.696,0.025,-0.026000000000000002,0.003,0.06719,0.007344,-0.006571,0.0010429999999999999,3.2319999999999998,0.511,-0.474,0.267,5509.7,69.27600000000001,-0.252,0.10300000000000001,2.678,0.153,-0.138,0.043,1.2830000000000001,0.09300000000000001,-0.092,0.051,3.6889999999999996,0.024,-0.026000000000000002,0.005,0.06658,0.007256,-0.006991,0.0009282,3.543,0.877,-0.664,0.634
7282890,822.435,22.866,45.479,0.539,74.4,2.141,6341.0,47.0,-0.013999999999999999,0.099,2.3930000000000002,0.05,-0.092,0.055999999999999994,1.5959999999999999,0.045,-0.19899999999999998,0.083,3.877,0.011000000000000001,-0.013999999999999999,0.006999999999999999,0.1156,0.002493,-0.002535,0.0009019999999999999,1.9769999999999999,0.9109999999999999,-0.214,0.452,6110.3,69.27600000000001,-0.013999999999999999,0.099,2.286,0.031,-0.032,0.053,1.3619999999999999,0.040999999999999995,-0.046,0.095,3.853,0.008,-0.008,0.009000000000000001,0.1139,0.002479,-0.0024809999999999997,0.001097,3.41,0.305,-0.28,0.789
7296438,1845.525,22.219,88.743,0.11,431.0,1.31,5749.0,56.0,0.20800000000000002,0.1,1.393,0.012,-0.017,0.016,1.159,0.03,-0.048,0.027000000000000003,4.213,0.005,-0.006999999999999999,0.003,0.4279,0.001276,-0.0019100000000000002,0.0054600000000000004,5.791,1.264,-0.6759999999999999,0.903,5628.3,69.27600000000001,0.20800000000000002,0.1,1.379,0.019,-0.019,0.031,1.117,0.053,-0.046,0.075,4.207,0.009000000000000001,-0.008,0.009000000000000001,0.4263,0.0023079999999999997,-0.001556,0.004794,7.12,1.5730000000000002,-1.371,2.5660000000000003
7341231,690.176,32.749,39.275999999999996,0.309,1038.8,5.9270000000000005,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,5000.5,180.0,-1.9680000000000002,0.204,2.657,0.049,-0.049,0.057999999999999996,0.883,0.044000000000000004,-0.043,0.057,3.535,0.006,-0.006,0.008,0.047080000000000004,0.0005388,-0.0005323999999999999,0.000177,8.468,1.5619999999999998,-1.247,1.859
7376493,1336.273,49.143,75.169,1.127,26.1,1.274,5803.0,73.0,-0.12300000000000001,0.10099999999999999,1.494,0.031,-0.03,0.02,0.997,0.051,-0.046,0.03,4.087,0.01,-0.01,0.004,0.299,0.00815,-0.008124,0.0042840000000000005,9.506,1.349,-1.308,0.768,5396.8,69.27600000000001,-0.12300000000000001,0.10099999999999999,1.431,0.027999999999999997,-0.026000000000000002,0.037000000000000005,0.8759999999999999,0.042,-0.033,0.05,4.069,0.009000000000000001,-0.009000000000000001,0.008,0.2995,0.008389,-0.008586,0.005103,15.09,0.9209999999999999,-1.264,2.5540000000000003
7383120,1787.203,91.303,83.41,4.181,29.6,1.1909999999999998,6048.0,58.0,-0.11199999999999999,0.1,1.393,0.049,-0.047,0.023,1.105,0.069,-0.062,0.043,4.194,0.018000000000000002,-0.018000000000000002,0.003,0.4091,0.026330000000000003,-0.02611,0.006659,5.694,1.26,-1.213,1.074,6083.5,69.27600000000001,-0.11199999999999999,0.1,1.3980000000000001,0.048,-0.046,0.027000000000000003,1.119,0.067,-0.064,0.054000000000000006,4.195,0.018000000000000002,-0.018000000000000002,0.006,0.4084,0.02635,-0.02611,0.004874,5.297000000000001,1.298,-1.111,1.288
7386523,911.992,66.36,48.747,3.0669999999999997,29.4,1.187,5796.0,67.0,-0.06,0.102,2.053,0.081,-0.076,0.018000000000000002,1.195,0.054000000000000006,-0.059000000000000004,0.023,3.889,0.023,-0.024,0.003,0.1376,0.01241,-0.0118,0.001615,5.394,0.775,-0.608,0.33899999999999997,5578.0,69.27600000000001,-0.06,0.102,2.021,0.087,-0.08,0.022000000000000002,1.1340000000000001,0.06,-0.059000000000000004,0.033,3.88,0.022000000000000002,-0.024,0.005,0.1368,0.012440000000000001,-0.01204,0.001916,6.595,0.996,-0.888,0.746
7429287,1346.771,48.299,71.244,1.2109999999999999,28.9,1.2429999999999999,5802.0,60.0,-0.381,0.1,1.4980000000000002,0.031,-0.03,0.02,0.937,0.045,-0.043,0.027999999999999997,4.058,0.01,-0.01,0.005,0.2784,0.008381999999999999,-0.008326,0.004884,10.55,1.235,-1.18,1.058,5667.5,69.27600000000001,-0.381,0.1,1.4769999999999999,0.031,-0.03,0.045,0.8959999999999999,0.044000000000000004,-0.043,0.065,4.052,0.01,-0.01,0.01,0.2783,0.008459999999999999,-0.00835,0.0035979999999999996,12.55,1.465,-1.42,3.557
7448374,774.158,32.431999999999995,44.408,0.545,29.9,2.475,5676.0,59.0,0.107,0.1,2.315,0.034,-0.034,0.019,1.307,0.043,-0.039,0.02,3.824,0.008,-0.008,0.005,0.1052,0.002512,-0.0024129999999999998,0.002043,4.291,0.302,-0.29100000000000004,0.258,5537.5,69.27600000000001,0.107,0.1,2.303,0.035,-0.037000000000000005,0.023,1.284,0.044000000000000004,-0.042,0.03,3.822,0.008,-0.008,0.006,0.1052,0.002539,-0.002388,0.001686,4.5889999999999995,0.376,-0.318,0.43700000000000006
7529180,1911.944,59.18899999999999,86.427,1.294,71.2,1.39,6682.0,58.0,-0.024,0.1,1.455,0.022000000000000002,-0.022000000000000002,0.024,1.3519999999999999,0.045,-0.046,0.05,4.243,0.009000000000000001,-0.009000000000000001,0.004,0.4384,0.011729999999999999,-0.01167,0.00632,1.413,0.28600000000000003,-0.324,0.31,6468.8,69.27600000000001,-0.024,0.1,1.442,0.021,-0.021,0.019,1.2919999999999998,0.038,-0.040999999999999995,0.053,4.231,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.43,0.01181,-0.01102,0.004372999999999999,2.127,0.37200000000000005,-0.335,0.526
7534011,1022.367,33.095,57.21,1.624,31.0,1.32,5491.0,60.0,0.292,0.099,1.899,0.04,-0.04,0.016,1.177,0.038,-0.044000000000000004,0.021,3.95,0.011000000000000001,-0.011000000000000001,0.003,0.1714,0.0069370000000000005,-0.006831,0.00197,7.022,0.836,-0.6890000000000001,0.39799999999999996,5366.2,69.27600000000001,0.292,0.099,1.88,0.040999999999999995,-0.042,0.022000000000000002,1.139,0.040999999999999995,-0.044000000000000004,0.036000000000000004,3.945,0.011000000000000001,-0.011000000000000001,0.004,0.1711,0.007102,-0.0068390000000000005,0.0021579999999999998,7.985,0.995,-0.8540000000000001,0.988
7584900,322.994,3.648,21.795,0.271,1050.2,5.1579999999999995,4955.0,71.0,0.284,0.10099999999999999,3.6319999999999997,0.106,-0.105,0.046,1.2690000000000001,0.086,-0.083,0.036000000000000004,3.42,0.006,-0.006999999999999999,0.002,0.02647,0.0006657999999999999,-0.0006539,0.0001724,5.22,1.507,-1.138,0.381,4784.3,69.27600000000001,0.284,0.10099999999999999,3.537,0.10099999999999999,-0.09699999999999999,0.081,1.188,0.079,-0.073,0.067,3.415,0.006,-0.006999999999999999,0.005,0.02684,0.0006487,-0.0006464999999999999,0.0003415,7.058,1.889,-1.508,1.561
7591963,1107.08,66.024,59.881,1.7,33.4,1.307,5966.0,61.0,0.011000000000000001,0.1,1.8330000000000002,0.042,-0.042,0.023,1.2,0.040999999999999995,-0.047,0.032,3.99,0.013999999999999999,-0.013999999999999999,0.006,0.1945,0.009609999999999999,-0.009552,0.002803,5.297999999999999,0.644,-0.505,0.594,5774.8,69.27600000000001,0.011000000000000001,0.1,1.8030000000000002,0.045,-0.044000000000000004,0.025,1.137,0.049,-0.05,0.044000000000000004,3.9810000000000003,0.013999999999999999,-0.013999999999999999,0.006999999999999999,0.1939,0.009872,-0.009369,0.002991,6.729,0.884,-0.782,0.9940000000000001
7611858,1556.412,282.904,75.251,3.437,25.9,1.195,5926.0,58.0,0.021,0.099,1.54,0.059000000000000004,-0.055,0.021,1.128,0.095,-0.054000000000000006,0.040999999999999995,4.119,0.026000000000000002,-0.027999999999999997,0.006999999999999999,0.311,0.028460000000000003,-0.02775,0.004306,6.343999999999999,1.095,-1.734,1.043,5755.2,69.27600000000001,0.021,0.099,1.506,0.057,-0.053,0.025,1.055,0.053,-0.05,0.048,4.105,0.026000000000000002,-0.026000000000000002,0.008,0.3088,0.02828,-0.028069999999999998,0.004304,8.566,1.359,-1.25,1.6269999999999998
7628676,478.644,14.229000000000001,29.245,0.433,26.1,4.1419999999999995,5182.0,69.0,-0.07,0.1,3.117,0.09300000000000001,-0.10300000000000001,0.024,1.426,0.106,-0.115,0.031,3.603,0.01,-0.011000000000000001,0.003,0.04704,0.001324,-0.0013,5.777000000000001e-06,2.7760000000000002,0.9740000000000001,-0.635,0.257,5064.4,69.27600000000001,-0.07,0.1,3.0239999999999996,0.10800000000000001,-0.107,0.08800000000000001,1.3159999999999998,0.121,-0.114,0.102,3.595,0.011000000000000001,-0.012,0.009000000000000001,0.04752,0.0013460000000000002,-0.001323,0.0004721,3.852,1.482,-1.05,1.212
7668623,806.936,29.594,45.663000000000004,0.605,87.2,1.7930000000000001,6277.0,48.0,-0.004,0.1,2.291,0.045,-0.034,0.032,1.389,0.055999999999999994,-0.047,0.053,3.859,0.011000000000000001,-0.009000000000000001,0.006,0.1151,0.0028469999999999997,-0.002794,0.001208,3.052,0.248,-0.266,0.259,6361.4,69.27600000000001,-0.004,0.1,2.3080000000000003,0.08900000000000001,-0.047,0.053,1.4240000000000002,0.177,-0.067,0.11,3.866,0.015,-0.012,0.012,0.1159,0.002924,-0.00288,0.001307,2.77,0.318,-0.8640000000000001,0.638
7680114,1709.994,20.423,85.169,0.083,838.6,1.329,5800.0,56.0,0.057999999999999996,0.1,1.409,0.018000000000000002,-0.016,0.013999999999999999,1.0959999999999999,0.046,-0.038,0.022000000000000002,4.178999999999999,0.006999999999999999,-0.006,0.004,0.3914,0.001141,-0.001104,0.005407,7.256,1.021,-1.137,0.83,5706.0,69.27600000000001,0.057999999999999996,0.1,1.3940000000000001,0.017,-0.016,0.023,1.06,0.04,-0.037000000000000005,0.045,4.1739999999999995,0.006,-0.006,0.006,0.3911,0.0009476,-0.0008771000000000001,0.00525,8.544,1.232,-1.19,1.685
7700968,2069.6639999999998,425.841,101.902,4.9910000000000005,25.9,1.153,5982.0,75.0,-0.517,0.204,1.148,0.054000000000000006,-0.049,0.013999999999999999,0.866,0.08199999999999999,-0.07,0.031,4.255,0.028999999999999998,-0.03,0.006,0.5761,0.059379999999999995,-0.05058,0.0055520000000000005,10.7,2.636,-2.436,1.6640000000000001,4970.0,180.0,-0.517,0.204,1.139,0.043,-0.04,0.064,0.835,0.038,-0.036000000000000004,0.126,4.246,0.027000000000000003,-0.027000000000000003,0.025,0.5648,0.05335,-0.052660000000000005,0.008951,15.52,0.7440000000000001,-1.508,14.499
7739672,1352.234,209.703,66.015,1.91,29.5,1.148,6069.0,55.0,0.085,0.099,1.733,0.05,-0.044000000000000004,0.024,1.228,0.111,-0.057,0.046,4.053999999999999,0.021,-0.021,0.009000000000000001,0.239,0.013909999999999999,-0.01238,0.00346,4.769,0.679,-1.301,0.9159999999999999,5967.8,69.27600000000001,0.085,0.099,1.714,0.045,-0.042,0.023,1.189,0.053,-0.043,0.049,4.044,0.02,-0.017,0.01,0.2356,0.01548,-0.013669999999999998,0.0041719999999999995,5.5120000000000005,0.708,-0.6970000000000001,1.3969999999999998
7747078,690.176,32.749,39.275999999999996,0.309,1045.7,2.201,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,5709.3,69.27600000000001,-0.326,0.10300000000000001,1.8940000000000001,0.03,-0.03,0.024,1.058,0.045,-0.045,0.037000000000000005,3.907,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.1558,0.002248,-0.002168,0.002059,7.485,0.789,-0.738,0.98
7771282,1459.1589999999999,67.736,72.313,0.198,523.6,1.217,6407.0,74.0,-0.033,0.1,1.656,0.017,-0.017,0.017,1.321,0.043,-0.04,0.034,4.12,0.006,-0.006,0.004,0.2907,0.002724,-0.002382,0.001941,2.7460000000000004,0.32,-0.313,0.359,6068.0,69.27600000000001,-0.033,0.1,1.635,0.017,-0.04,0.03,1.245,0.04,-0.098,0.076,4.105,0.006999999999999999,-0.013999999999999999,0.011000000000000001,0.2844,0.0020989999999999997,-0.002164,0.004083,4.083,1.58,-0.491,1.419
7799349,569.664,7.04,33.299,0.322,1049.1,3.103,5038.0,71.0,0.195,0.1,2.823,0.07,-0.068,0.016,1.3719999999999999,0.084,-0.078,0.018000000000000002,3.673,0.006999999999999999,-0.006999999999999999,0.002,0.06089,0.001157,-0.001151,0.0004273,3.8280000000000003,0.9440000000000001,-0.779,0.235,4929.5,69.27600000000001,0.195,0.1,2.767,0.069,-0.065,0.057999999999999996,1.3019999999999998,0.079,-0.07400000000000001,0.07,3.668,0.006999999999999999,-0.006999999999999999,0.006,0.06142,0.001153,-0.001149,0.0005605,4.8260000000000005,1.148,-0.955,1.103
7799430,467.537,8.869,31.116999999999997,0.32799999999999996,28.5,4.438,5120.0,66.0,-0.159,0.10099999999999999,2.693,0.078,-0.075,0.015,1.038,0.078,-0.07200000000000001,0.013999999999999999,3.593,0.009000000000000001,-0.009000000000000001,0.002,0.05314,0.001101,-0.001099,9.778e-05,7.784,2.265,-1.7790000000000001,0.653,4846.0,69.27600000000001,-0.159,0.10099999999999999,2.568,0.059000000000000004,-0.040999999999999995,0.036000000000000004,0.914,0.055,-0.038,0.036000000000000004,3.5789999999999997,0.008,-0.008,0.005,0.05392,0.0010199999999999999,-0.001042,0.00034169999999999996,13.81,1.838,-2.388,1.835
7800289,586.615,14.478,33.597,0.153,669.4,1.986,6422.0,53.0,-0.36200000000000004,0.10099999999999999,2.858,0.032,-0.033,0.04,1.486,0.05,-0.049,0.057999999999999996,3.697,0.006999999999999999,-0.006,0.006,0.06365,0.0007207000000000001,-0.0007019,0.0006375,2.059,0.132,-0.11199999999999999,0.15,5999.8,69.27600000000001,-0.36200000000000004,0.10099999999999999,2.8680000000000003,0.026000000000000002,-0.039,0.040999999999999995,1.4409999999999998,0.033,-0.057999999999999996,0.064,3.68,0.006,-0.006,0.009000000000000001,0.061020000000000005,0.000615,-0.0005961,0.0009408999999999999,2.476,0.237,-0.172,0.33
7833440,1117.068,104.759,66.21600000000001,1.041,30.0,1.379,6327.0,59.0,-0.467,0.10300000000000001,1.6540000000000001,0.031,-0.031,0.016,1.09,0.049,-0.048,0.031,4.038,0.011000000000000001,-0.011000000000000001,0.005,0.2408,0.007608,-0.007542,0.002191,5.202000000000001,0.708,-0.61,0.613,5914.7,69.27600000000001,-0.467,0.10300000000000001,1.591,0.032,-0.031,0.022000000000000002,0.9470000000000001,0.047,-0.045,0.039,4.01,0.011000000000000001,-0.011000000000000001,0.008,0.235,0.007587999999999999,-0.007051999999999999,0.002759,9.235,1.172,-1.088,1.565
7870112,1422.539,102.615,69.435,6.297000000000001,28.5,1.151,5656.0,79.0,0.35100000000000003,0.099,1.605,0.064,-0.061,0.040999999999999995,1.151,0.07400000000000001,-0.047,0.071,4.088,0.028999999999999998,-0.028999999999999998,0.005,0.2791,0.027589999999999996,-0.027719999999999998,0.005898,7.153,1.22,-1.564,1.254,5573.9,69.27600000000001,0.35100000000000003,0.099,1.589,0.065,-0.061,0.040999999999999995,1.122,0.042,-0.044000000000000004,0.07200000000000001,4.084,0.027000000000000003,-0.027999999999999997,0.006,0.2784,0.02815,-0.028030000000000003,0.005138,8.051,1.291,-1.079,1.6230000000000002
7871531,3512.0440000000003,62.508,151.19,0.379,1050.2,1.053,5378.0,57.0,-0.474,0.139,0.857,0.013000000000000001,-0.011000000000000001,0.011000000000000001,0.789,0.034,-0.027999999999999997,0.034,4.468999999999999,0.006999999999999999,-0.006,0.005,1.254,0.006444,-0.006321,0.006881,13.62,1.933,-2.142,1.571,4730.7,140.0,-0.474,0.139,0.86,0.008,-0.006999999999999999,0.011000000000000001,0.8009999999999999,0.022000000000000002,-0.015,0.034,4.471,0.005,-0.004,0.006,1.2570000000000001,0.006414,-0.005938000000000001,0.001766,15.6,0.597,-1.351,1.501
7880676,1025.485,73.309,53.848,1.633,29.6,1.558,6269.0,56.0,0.048,0.099,2.0540000000000003,0.065,-0.062,0.042,1.436,0.091,-0.107,0.086,3.96,0.017,-0.018000000000000002,0.008,0.1618,0.008790000000000001,-0.008605,0.001179,2.7110000000000003,0.773,-0.652,0.5489999999999999,6019.8,69.27600000000001,0.048,0.099,1.992,0.049,-0.047,0.02,1.2670000000000001,0.04,-0.042,0.037000000000000005,3.9410000000000003,0.015,-0.016,0.006999999999999999,0.1598,0.008748,-0.008681,0.002559,4.458,0.461,-0.385,0.525
7910848,1279.573,336.759,73.054,2.728,29.4,1.148,6074.0,56.0,0.11,0.1,1.6369999999999998,0.052000000000000005,-0.05,0.022000000000000002,1.274,0.049,-0.091,0.05,4.111000000000001,0.022000000000000002,-0.023,0.006999999999999999,0.2869,0.026789999999999998,-0.011909999999999999,0.0034270000000000004,3.8339999999999996,1.395,-0.447,0.897,5826.2,69.27600000000001,0.11,0.1,1.58,0.051,-0.05,0.03,1.127,0.08199999999999999,-0.052000000000000005,0.063,4.093,0.025,-0.023,0.011000000000000001,0.2868,0.02482,-0.0271,0.004372,6.925,1.1320000000000001,-1.599,1.839
7914731,583.321,54.674,34.57,2.414,28.9,1.9569999999999999,5633.0,67.0,-0.047,0.10300000000000001,2.793,0.138,-0.115,0.032,1.4269999999999998,0.071,-0.076,0.036000000000000004,3.701,0.025,-0.025,0.004,0.06535,0.006514,-0.00646,0.001153,2.77,0.489,-0.384,0.289,5689.6,69.27600000000001,-0.047,0.10300000000000001,2.79,0.138,-0.114,0.031,1.4280000000000002,0.068,-0.073,0.031,3.702,0.025,-0.025,0.003,0.06567,0.006625,-0.006414,0.0011220000000000002,2.758,0.462,-0.363,0.27399999999999997
7976303,869.617,23.665,51.31399999999999,0.503,1050.5,2.73,6304.0,46.0,-0.5770000000000001,0.102,1.979,0.031,-0.028999999999999998,0.018000000000000002,1.133,0.045,-0.040999999999999995,0.018000000000000002,3.8989999999999996,0.006999999999999999,-0.006999999999999999,0.003,0.146,0.002771,-0.002758,0.0008343999999999999,4.605,0.444,-0.43,0.38,5827.2,69.27600000000001,-0.5770000000000001,0.102,1.909,0.033,-0.032,0.027999999999999997,0.992,0.045,-0.043,0.035,3.872,0.008,-0.008,0.006999999999999999,0.1426,0.002614,-0.002647,0.002291,7.641,0.867,-0.7929999999999999,1.05
8012842,2000.352,317.494,95.845,3.97,28.9,1.162,5849.0,58.0,0.152,0.1,1.305,0.046,-0.043,0.017,1.107,0.055999999999999994,-0.053,0.040999999999999995,4.251,0.023,-0.023,0.006,0.4971,0.0388,-0.03802,0.004834000000000001,6.105,1.3769999999999998,-1.222,1.337,5694.0,69.27600000000001,0.152,0.1,1.2770000000000001,0.045,-0.040999999999999995,0.022000000000000002,1.04,0.055,-0.051,0.049,4.242,0.023,-0.024,0.006999999999999999,0.499,0.03915,-0.04535,0.00463,8.595,1.776,-1.695,2.0580000000000003
8016496,1031.948,100.398,53.513000000000005,3.752,33.4,1.3019999999999998,6446.0,73.0,0.08800000000000001,0.1,2.081,0.09699999999999999,-0.087,0.05,1.5,0.07,-0.10800000000000001,0.079,3.972,0.027999999999999997,-0.028999999999999998,0.003,0.164,0.01754,-0.016390000000000002,0.0034659999999999995,2.121,0.805,-0.28800000000000003,0.479,6289.5,69.27600000000001,0.08800000000000001,0.1,2.052,0.09699999999999999,-0.087,0.036000000000000004,1.452,0.079,-0.121,0.083,3.967,0.027000000000000003,-0.028999999999999998,0.006,0.1644,0.016819999999999998,-0.016380000000000002,0.002094,2.541,1.011,-0.408,0.722
8018599,440.29900000000004,6.6,27.984,0.262,962.2,1.787,6013.0,62.0,0.064,0.1,3.415,0.033,-0.033,0.047,1.6869999999999998,0.039,-0.040999999999999995,0.043,3.5980000000000003,0.006,-0.006,0.004,0.042339999999999996,0.0007181,-0.0006527999999999999,0.0007419,1.73,0.062,-0.062,0.218,5705.6,69.27600000000001,0.064,0.1,3.437,0.031,-0.044000000000000004,0.062,1.6769999999999998,0.033,-0.047,0.057999999999999996,3.589,0.006,-0.005,0.003,0.04123,0.001011,-0.0004143,0.0009113,1.7519999999999998,0.065,-0.06,0.244
8019508,644.607,42.813,38.983000000000004,0.41100000000000003,31.0,2.496,6211.0,55.0,0.052000000000000005,0.1,2.61,0.035,-0.036000000000000004,0.02,1.4769999999999999,0.046,-0.053,0.035,3.772,0.008,-0.008,0.005,0.08283,0.0017649999999999999,-0.001738,0.001029,2.546,0.184,-0.14800000000000002,0.138,5962.2,69.27600000000001,0.052000000000000005,0.1,2.5980000000000003,0.034,-0.037000000000000005,0.025,1.43,0.04,-0.055,0.036000000000000004,3.763,0.008,-0.008,0.006999999999999999,0.08142,0.001714,-0.001698,0.0015689999999999999,2.909,0.254,-0.19399999999999998,0.264
8026226,564.466,6.775,34.343,0.163,331.1,2.6910000000000003,6319.0,54.0,-0.272,0.10300000000000001,2.8360000000000003,0.03,-0.027000000000000003,0.03,1.5030000000000001,0.043,-0.039,0.039,3.7089999999999996,0.005,-0.005,0.004,0.06577999999999999,0.000717,-0.0006931,0.0007063,2.13,0.113,-0.099,0.14800000000000002,6106.9,69.27600000000001,-0.272,0.10300000000000001,2.844,0.027000000000000003,-0.025,0.035,1.483,0.037000000000000005,-0.036000000000000004,0.038,3.7,0.006,-0.005,0.006,0.06439,0.0006947,-0.000671,0.0009837,2.338,0.15,-0.11800000000000001,0.187
8027956,1189.194,85.476,65.28399999999999,2.127,29.4,1.295,5967.0,70.0,0.042,0.1,1.7280000000000002,0.046,-0.044000000000000004,0.018000000000000002,1.178,0.042,-0.045,0.033,4.033,0.016,-0.016,0.005,0.2277,0.01292,-0.01326,0.002838,5.6129999999999995,0.755,-0.593,0.633,5708.9,69.27600000000001,0.042,0.1,1.686,0.047,-0.045,0.024,1.092,0.05,-0.048,0.042,4.022,0.016,-0.016,0.006,0.2274,0.01351,-0.01266,0.003199,7.9239999999999995,1.082,-0.98,1.2429999999999999
8045442,482.655,48.653,31.916,0.6970000000000001,25.9,2.2319999999999998,5853.0,76.0,-0.138,0.1,2.9960000000000004,0.062,-0.063,0.028999999999999998,1.4769999999999999,0.049,-0.059000000000000004,0.027000000000000003,3.65,0.012,-0.012,0.005,0.054779999999999995,0.0021449999999999998,-0.002307,0.0012779999999999998,2.279,0.231,-0.154,0.198,5565.2,69.27600000000001,-0.138,0.1,2.995,0.063,-0.076,0.037000000000000005,1.473,0.055,-0.071,0.055999999999999994,3.65,0.012,-0.012,0.006,0.05463,0.002113,-0.002199,0.0005701,2.324,0.324,-0.19899999999999998,0.49
