name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC5950854,5802.1133,120.94238999999999,1.7193485887481768,0.059305304217815775,96.857,0.194,-0.220939,0.011169638999999999,4.233009478728791,0.00963336462955284,0,1,1
KIC7799349,4969.468,87.24622,4.408238988957445,0.13827355478076786,33.299,0.322,0.23765846,0.0060181054,3.6706640610173698,0.007817825974617108,0,0,0
KIC12069569,6126.0635,140.02168,7.356337011557461,0.2998625392987693,44.687,2.162,-0.049280000000000004,0.013496188999999999,3.827979802126693,0.06090329297876746,0,0,0
KIC5822889,5141.999,95.52871,12.557072067836087,0.6922187665248671,19.708,0.127,-0.08265655,0.0077440105000000006,3.399939346802708,0.01219234599496685,0,0,0
KIC6947945,5336.544,101.841225,3.8133721532818514,0.154111904717948,43.66,1.416,-0.07018055,0.008910153,3.7941489275048967,0.010977811184577541,0,0,0
KIC8016496,6312.3535,153.43712,5.582789574553756,0.3230925115256982,53.51300000000001,3.752,0.08806,0.015366518000000001,3.980643806457938,0.042789088195113074,0,0,0
KIC10070754,6377.6904,146.60144,2.495183373431854,0.07783990875483404,100.028,2.262,-0.21419899999999997,0.017159715,4.2977667795542684,0.047090392703121146,0,0,0
KIC6802438,5290.4023,101.6666,5.308223218051015,0.18114808031067756,34.56,0.183,-0.20454155,0.009137689000000001,3.6827176234644012,0.012798538175965312,0,0,0
KIC11070918,6539.8057,149.83016999999995,5.475832520227783,0.18827988538984372,39.276,0.309,0.10406099999999999,0.016102022,3.813632612714252,0.021614639436806384,0,0,0
KIC3112152,5995.7,126.27593999999999,3.5099264995954123,0.13603918692781747,65.13,2.122,-0.0082290005,0.01086914,4.042701266524388,0.020221513076358458,0,0,0
KIC4457351,5347.114000000001,104.38158,2.648865776623544,0.09921101739424998,61.01600000000001,2.546,-0.273469,0.009474037,3.9676204652853646,0.017073432292945553,0,1,0
KIC3942719,5644.6807,115.76768500000001,4.610953846817086,0.20130081683031253,45.463,1.208,-0.31225154,0.013612909,3.8382811802175607,0.012793897063195937,0,1,0
KIC4914923,5785.4263,116.26513,2.0624207902339338,0.0843552494967712,39.276,0.309,0.10944100000000001,0.0087325545,3.78701787273985,0.02148221528494324,0,0,0
KIC3223000,6015.5835,128.90923,1.9661591924669597,0.08849472110059864,110.919,1.662,-0.14458900000000002,0.012144138,4.367006472312776,0.09526676755670642,0,1,1
KIC6049366,6174.9253,136.0942,4.386128165109011,0.16281104351837872,60.36,3.951,-0.152239,0.013780331000000002,3.9969320821591694,0.05138330094019631,0,0,0
KIC10923629,6210.8,132.81049,8.970137357869243,0.3054405006885439,42.207,0.234,0.20368099,0.011041705,3.839408119124784,0.012370526461138905,0,0,0
KIC10130853,4811.36,81.92406,6.996431769152127,0.2767748242809436,20.306,0.116,0.33429846,0.00538786,3.3808479720279867,0.008120487537614166,0,0,0
KIC6837853,5740.0015,113.59097,1.80573912895824,0.06042596530093825,89.31,3.97,0.187831,0.008045531,4.21945808227792,0.03314798231492744,0,0,0
KIC7910848,5967.6219999999985,129.90138000000002,3.316999992093984,0.1134879467119516,73.054,2.728,0.125461,0.010543838,4.0618560575248015,0.1144733320000971,0,0,0
KIC9965715,6086.201,134.45235,2.6442898999927458,0.08083265818722296,97.315,0.16399999999999998,-0.32431898,0.014525595,4.276420096468739,0.008711870492664356,0,0,0
KIC3630240,5060.412,100.91286,6.4826497536602625,0.2860930772542982,18.327,0.31,-0.5829715999999999,0.009947002,3.3227538930686635,0.012179247566593108,0,0,0
KIC11674236,5480.416,105.27904,3.355789645313745,0.12583883590185607,51.00899999999999,0.99,0.19568099,0.0072062574,3.886209896713695,0.038961370916063935,0,0,0
KIC7448374,5592.626,108.21868,4.950381978391906,0.16797423817473867,44.408,0.545,0.17553845,0.010255171,3.829527831563416,0.019143053953944486,0,0,0
