name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC10518551,6095.082124185171,121.9016424837034,6.882534680219597,0.2371800941879059,50.052,0.7240000000000001,-0.19478900000000002,0.012405403,3.899929873452842,0.014433643314258403,0,0,0
KIC4571904,6216.069076871607,124.32138153743212,12.342494039028267,10.218640631164623,45.028,4.303,0.035419002000000005,0.01746246,3.8461699642167746,0.021178071130152243,1,0,0
KIC9292130,6061.422561081657,121.22845122163312,5.740639080105506,0.19750270756675012,48.776,1.385,0.098758996,0.009955921999999999,3.8874316576976256,0.014988439590670463,0,0,0
KIC5961597,6481.535167828895,129.63070335657792,6.553501389146772,0.23677656667572403,59.76,1.301,0.106081,0.014164747,4.070604333495714,0.02627781557604565,0,0,0
KIC7628676,5223.1381706285465,104.46276341257092,7.283509008858517,0.6152786738935241,29.245,0.433,-0.06403455,0.007622533000000002,3.602016786132475,0.014164259116069909,0,0,0
KIC9451741,5739.894341896795,114.79788683793586,1.880582600155305,0.06511301131739633,94.243,8.552,0.234911,0.007275806700000002,4.262092276294749,0.02136722548390348,0,1,0
KIC7591963,5954.349444980368,119.0869888996074,3.9377693260349593,0.15149430313013126,59.881,1.7,0.074598,0.009544027,3.9961294962197136,0.026616943057523032,0,0,0
KIC6853020,6284.664269166949,125.69328538333902,6.496614049959452,0.2353999696138729,54.20399999999999,1.787,0.148221,0.011960861000000001,3.972559124856232,0.041886591696235334,0,0,0
KIC10731424,6406.351208746541,128.12702417493082,9.587444176019483,0.4652427347901877,37.724,2.18,-0.033366997,0.014395317,3.7851459988344818,0.023211127338750026,0,0,0
KIC5892169,5464.252998356493,109.28505996712984,7.77336231528759,0.2784119234006699,29.75,0.482,0.05072945400000002,0.007649856999999999,3.6193028929561217,0.010324776037433522,0,0,0
KIC9138680,6122.017777256529,122.4403555451306,6.943193983318772,0.2720174886572595,41.555,0.952,0.238731,0.008004899000000001,3.7984454485143417,0.02798449004821272,0,0,0
KIC6047087,6258.650709307066,125.17301418614132,2.2845068571614906,0.07483772934568655,93.524,1.248,-0.16097899999999998,0.012467528,4.251083041963652,0.02818779086815776,0,1,0
KIC5955122,6136.03248350122,122.72064967002441,5.540767368971823,0.1969836157238856,49.214,0.5579999999999999,-0.128179,0.010935683,3.886024986615444,0.00785263413801719,0,0,0
KIC6529109,6019.636176180039,120.3927235236008,3.7237945832857062,0.12649354306631946,60.105,0.569,0.10605099999999999,0.008019945,3.9987636893328,0.013778902841205698,0,0,0
KIC10074716,5884.968902721023,117.69937805442045,2.3892250916372646,0.07934370294705317,83.884,2.62,0.14794100000000002,0.010897589,4.187697280759911,0.06362146965653978,0,0,0
